DATE,PRCP,TMAX,TMIN,RAIN
1/9/1950,0.13,35,30,TRUE
1/10/1950,0.33,42,31,TRUE
1/11/1950,0.05,35,29,TRUE
1/12/1950,0,32,18,FALSE
1/13/1950,1.27,19,11,TRUE
1/14/1950,0.16,16,8,TRUE
1/15/1950,0.02,21,15,TRUE
1/16/1950,0,22,13,FALSE
1/17/1950,0,24,15,FALSE
1/18/1950,0.29,25,9,TRUE
1/19/1950,1.07,42,24,TRUE
1/20/1950,1.46,48,37,TRUE
1/21/1950,0.43,48,42,TRUE
1/22/1950,0.47,45,36,TRUE
1/23/1950,0.04,36,25,TRUE
1/24/1950,0,26,10,FALSE
1/25/1950,0.24,24,7,TRUE
1/26/1950,1.03,35,21,TRUE
1/27/1950,0,28,19,FALSE
1/28/1950,0,25,7,FALSE
1/29/1950,0,24,6,FALSE
1/30/1950,0,22,7,FALSE
1/31/1950,0,20,0,FALSE
2/1/1950,0,27,1,FALSE
2/2/1950,0,30,8,FALSE
2/3/1950,0.01,35,8,TRUE
2/4/1950,0.27,41,33,TRUE
2/5/1950,0.07,43,34,TRUE
2/6/1950,0.29,40,35,TRUE
2/7/1950,0.08,46,35,TRUE
2/8/1950,0.6,44,35,TRUE
2/9/1950,0.02,45,37,TRUE
2/10/1950,0.21,42,36,TRUE
2/11/1950,0,44,39,FALSE
2/12/1950,0.79,44,38,TRUE
2/13/1950,0.23,52,41,TRUE
2/14/1950,0.28,54,42,TRUE
2/15/1950,0.45,54,46,TRUE
2/16/1950,0.15,50,39,TRUE
2/17/1950,0.01,54,39,TRUE
2/18/1950,0.04,52,38,TRUE
2/19/1950,0,46,34,FALSE
2/20/1950,0.03,46,36,TRUE
2/21/1950,0.06,47,37,TRUE
2/22/1950,0.02,50,40,TRUE
2/23/1950,0.83,49,39,TRUE
2/24/1950,0.15,49,41,TRUE
2/25/1950,0.8,58,41,TRUE
2/26/1950,0.35,53,36,TRUE
2/27/1950,0,46,31,FALSE
2/28/1950,0,50,29,FALSE
3/1/1950,0,55,35,FALSE
3/2/1950,0.27,50,39,TRUE
3/3/1950,2.08,56,46,TRUE
3/4/1950,0.85,47,42,TRUE
3/5/1950,0.36,49,40,TRUE
3/6/1950,0,46,36,FALSE
3/7/1950,0,46,28,FALSE
3/8/1950,0.06,47,36,TRUE
3/9/1950,0.11,44,35,TRUE
3/10/1950,0.04,42,31,TRUE
3/11/1950,0,41,27,FALSE
3/12/1950,0.03,43,32,TRUE
3/13/1950,0.12,47,33,TRUE
3/14/1950,0,49,39,FALSE
3/15/1950,0.05,49,40,TRUE
3/16/1950,0.98,49,42,TRUE
3/17/1950,1.05,54,40,TRUE
3/18/1950,0.88,46,40,TRUE
3/19/1950,0.17,52,38,TRUE
3/20/1950,0.19,46,33,TRUE
3/21/1950,0.23,49,34,TRUE
3/22/1950,0.08,45,36,TRUE
3/23/1950,0.23,46,34,TRUE
3/24/1950,0.03,50,35,TRUE
3/25/1950,0,51,35,FALSE
3/26/1950,0.36,46,38,TRUE
3/27/1950,0.01,47,36,TRUE
3/28/1950,0,47,31,FALSE
3/29/1950,0,52,28,FALSE
3/30/1950,0.06,45,41,TRUE
3/31/1950,0.16,50,41,TRUE
4/1/1950,0.04,51,41,TRUE
4/2/1950,0.1,47,38,TRUE
4/3/1950,0,52,35,FALSE
4/4/1950,0,61,32,FALSE
4/5/1950,0.1,62,39,TRUE
4/6/1950,0.02,52,37,TRUE
4/7/1950,0,57,37,FALSE
4/8/1950,0.05,50,40,TRUE
4/9/1950,0,52,38,FALSE
4/10/1950,0,58,34,FALSE
4/11/1950,0.3,58,43,TRUE
4/12/1950,0.61,54,41,TRUE
4/13/1950,0,57,38,FALSE
4/14/1950,0.08,51,38,TRUE
4/15/1950,0.75,49,43,TRUE
4/16/1950,0.41,53,42,TRUE
4/17/1950,0.02,52,40,TRUE
4/18/1950,0,61,34,FALSE
4/19/1950,0,74,45,FALSE
4/20/1950,0,56,35,FALSE
4/21/1950,0,50,33,FALSE
4/22/1950,0.03,50,35,TRUE
4/23/1950,0,52,33,FALSE
4/24/1950,0,57,30,FALSE
4/25/1950,0.04,54,40,TRUE
4/26/1950,0.08,46,38,TRUE
4/27/1950,0.24,52,37,TRUE
4/28/1950,0,60,34,FALSE
4/29/1950,0,66,36,FALSE
4/30/1950,0.05,63,38,TRUE
5/1/1950,0.08,55,41,TRUE
5/2/1950,0,54,36,FALSE
5/3/1950,0.01,53,35,TRUE
5/4/1950,0.05,49,43,TRUE
5/5/1950,0.1,52,39,TRUE
5/6/1950,0,53,38,FALSE
5/7/1950,0,60,34,FALSE
5/8/1950,0,61,41,FALSE
5/9/1950,0.01,55,40,TRUE
5/10/1950,0,66,49,FALSE
5/11/1950,0,73,44,FALSE
5/12/1950,0,68,48,FALSE
5/13/1950,0,65,44,FALSE
5/14/1950,0,63,39,FALSE
5/15/1950,0,62,40,FALSE
5/16/1950,0.04,61,41,TRUE
5/17/1950,0.28,53,41,TRUE
5/18/1950,0,55,37,FALSE
5/19/1950,0,62,46,FALSE
5/20/1950,0,67,43,FALSE
5/21/1950,0,63,47,FALSE
5/22/1950,0.02,56,43,TRUE
5/23/1950,0,61,37,FALSE
5/24/1950,0,69,37,FALSE
5/25/1950,0,79,40,FALSE
5/26/1950,0.04,73,45,TRUE
5/27/1950,0.14,60,47,TRUE
5/28/1950,0.01,63,45,TRUE
5/29/1950,0,63,46,FALSE
5/30/1950,0,65,43,FALSE
5/31/1950,0,72,41,FALSE
6/1/1950,0,67,47,FALSE
6/2/1950,0,78,47,FALSE
6/3/1950,0,84,46,FALSE
6/4/1950,0,70,44,FALSE
6/5/1950,0.06,61,43,TRUE
6/6/1950,0.22,52,45,TRUE
6/7/1950,0.07,55,47,TRUE
6/8/1950,0,64,48,FALSE
6/9/1950,0,72,46,FALSE
6/10/1950,0.02,73,53,TRUE
6/11/1950,0,75,51,FALSE
6/12/1950,0.01,59,51,TRUE
6/13/1950,0.02,64,51,TRUE
6/14/1950,0.01,58,52,TRUE
6/15/1950,0,73,54,FALSE
6/16/1950,0,84,54,FALSE
6/17/1950,0,65,56,FALSE
6/18/1950,0,73,55,FALSE
6/19/1950,0,80,53,FALSE
6/20/1950,0.01,69,54,TRUE
6/21/1950,0.07,62,49,TRUE
6/22/1950,0.05,61,49,TRUE
6/23/1950,0.01,64,48,TRUE
6/24/1950,0,66,48,FALSE
6/25/1950,0.01,68,47,TRUE
6/26/1950,0,78,49,FALSE
6/27/1950,0.03,78,57,TRUE
6/28/1950,0,82,57,FALSE
6/29/1950,0,81,57,FALSE
6/30/1950,0,77,57,FALSE
7/1/1950,0,77,50,FALSE
7/2/1950,0,81,51,FALSE
7/3/1950,0,80,47,FALSE
7/4/1950,0,79,50,FALSE
7/5/1950,0,78,51,FALSE
7/6/1950,0,73,54,FALSE
7/7/1950,0,69,52,FALSE
7/8/1950,0.21,66,47,TRUE
7/9/1950,0.01,68,53,TRUE
7/10/1950,0,68,53,FALSE
7/11/1950,0,72,52,FALSE
7/12/1950,0,80,51,FALSE
7/13/1950,0,76,50,FALSE
7/14/1950,0,74,55,FALSE
7/15/1950,0,69,51,FALSE
7/16/1950,0,75,52,FALSE
7/17/1950,0,83,48,FALSE
7/18/1950,0,77,53,FALSE
7/19/1950,0.36,77,54,TRUE
7/20/1950,0,77,51,FALSE
7/21/1950,0,86,56,FALSE
7/22/1950,0,82,54,FALSE
7/23/1950,0,81,54,FALSE
7/24/1950,0,81,53,FALSE
7/25/1950,0,79,53,FALSE
7/26/1950,0,70,56,FALSE
7/27/1950,0.23,68,54,TRUE
7/28/1950,0.19,64,53,TRUE
7/29/1950,0,68,55,FALSE
7/30/1950,0,72,52,FALSE
7/31/1950,0,78,52,FALSE
8/1/1950,0,83,53,FALSE
8/2/1950,0.03,67,52,TRUE
8/3/1950,0,68,51,FALSE
8/4/1950,0,71,44,FALSE
8/5/1950,0,67,49,FALSE
8/6/1950,0.12,65,53,TRUE
8/7/1950,0,72,55,FALSE
8/8/1950,0,76,50,FALSE
8/9/1950,0,77,47,FALSE
8/10/1950,0,77,51,FALSE
8/11/1950,0,79,48,FALSE
8/12/1950,0,78,49,FALSE
8/13/1950,0,76,48,FALSE
8/14/1950,0.26,72,57,TRUE
8/15/1950,1.2,63,57,TRUE
8/16/1950,0,77,56,FALSE
8/17/1950,0,82,56,FALSE
8/18/1950,0,81,53,FALSE
8/19/1950,0,84,53,FALSE
8/20/1950,0,86,55,FALSE
8/21/1950,0,85,55,FALSE
8/22/1950,0.37,75,55,TRUE
8/23/1950,0.17,68,57,TRUE
8/24/1950,0.02,73,56,TRUE
8/25/1950,0,74,55,FALSE
8/26/1950,0,85,53,FALSE
8/27/1950,0,74,55,FALSE
8/28/1950,0,75,50,FALSE
8/29/1950,0,72,53,FALSE
8/30/1950,0,75,45,FALSE
8/31/1950,0,79,46,FALSE
9/1/1950,0,83,51,FALSE
9/2/1950,0,80,57,FALSE
9/3/1950,0.13,64,55,TRUE
9/4/1950,0.06,67,53,TRUE
9/5/1950,0,72,44,FALSE
9/6/1950,0,70,50,FALSE
9/7/1950,0,71,48,FALSE
9/8/1950,0,75,43,FALSE
9/9/1950,0,73,45,FALSE
9/10/1950,0,67,47,FALSE
9/11/1950,0,77,47,FALSE
9/12/1950,0,77,45,FALSE
9/13/1950,0,60,50,FALSE
9/14/1950,0,65,49,FALSE
9/15/1950,0,61,45,FALSE
9/16/1950,0,69,50,FALSE
9/17/1950,0,73,48,FALSE
9/18/1950,0,70,44,FALSE
9/19/1950,0,63,47,FALSE
9/20/1950,0,71,42,FALSE
9/21/1950,0,86,51,FALSE
9/22/1950,0,75,52,FALSE
9/23/1950,0.01,67,52,TRUE
9/24/1950,0.99,60,55,TRUE
9/25/1950,0.63,60,49,TRUE
9/26/1950,0.11,60,45,TRUE
9/27/1950,0.02,60,40,TRUE
9/28/1950,0,55,38,FALSE
9/29/1950,0,58,40,FALSE
9/30/1950,0.35,61,36,TRUE
10/1/1950,0,58,35,FALSE
10/2/1950,0,60,35,FALSE
10/3/1950,0.05,57,48,TRUE
10/4/1950,0.92,64,48,TRUE
10/5/1950,0.54,55,46,TRUE
10/6/1950,0.03,59,45,TRUE
10/7/1950,0,71,51,FALSE
10/8/1950,0.74,61,47,TRUE
10/9/1950,0.73,57,41,TRUE
10/10/1950,0.85,62,49,TRUE
10/11/1950,0,64,42,FALSE
10/12/1950,0.02,59,50,TRUE
10/13/1950,0,55,50,FALSE
10/14/1950,0.04,53,47,TRUE
10/15/1950,0,53,36,FALSE
10/16/1950,0.03,50,40,TRUE
10/17/1950,0.22,54,43,TRUE
10/18/1950,0.37,56,47,TRUE
10/19/1950,0.11,59,48,TRUE
10/20/1950,0.02,55,42,TRUE
10/21/1950,0,51,36,FALSE
10/22/1950,0,50,34,FALSE
10/23/1950,0.05,55,38,TRUE
10/24/1950,0.09,54,37,TRUE
10/25/1950,0.56,57,42,TRUE
10/26/1950,0.17,53,40,TRUE
10/27/1950,0.54,52,43,TRUE
10/28/1950,0.53,47,42,TRUE
10/29/1950,0.07,49,42,TRUE
10/30/1950,0.39,47,40,TRUE
10/31/1950,0.14,50,37,TRUE
11/1/1950,0.64,50,42,TRUE
11/2/1950,0.05,54,43,TRUE
11/3/1950,0,64,54,FALSE
11/4/1950,0.08,57,46,TRUE
11/5/1950,0,49,43,FALSE
11/6/1950,0.18,51,41,TRUE
11/7/1950,0,46,39,FALSE
11/8/1950,0,47,35,FALSE
11/9/1950,0,53,32,FALSE
11/10/1950,0,47,35,FALSE
11/11/1950,0,44,34,FALSE
11/12/1950,0,48,29,FALSE
11/13/1950,0.11,41,27,TRUE
11/14/1950,0.01,41,32,TRUE
11/15/1950,0.37,46,36,TRUE
11/16/1950,0.27,44,37,TRUE
11/17/1950,0.15,40,34,TRUE
11/18/1950,0,43,29,FALSE
11/19/1950,0.47,43,25,TRUE
11/20/1950,0.88,52,40,TRUE
11/21/1950,0.27,53,42,TRUE
11/22/1950,0.47,48,40,TRUE
11/23/1950,1.13,52,41,TRUE
11/24/1950,0.21,55,46,TRUE
11/25/1950,0.31,57,46,TRUE
11/26/1950,0.5,60,49,TRUE
11/27/1950,0.62,51,44,TRUE
11/28/1950,0.09,51,41,TRUE
11/29/1950,0,41,36,FALSE
11/30/1950,1.17,37,32,TRUE
12/1/1950,0.14,37,30,TRUE
12/2/1950,0.06,44,36,TRUE
12/3/1950,0.25,41,37,TRUE
12/4/1950,0.06,42,36,TRUE
12/5/1950,0.67,45,39,TRUE
12/6/1950,0.63,52,41,TRUE
12/7/1950,0.13,46,41,TRUE
12/8/1950,0.02,53,37,TRUE
12/9/1950,0.5,52,47,TRUE
12/10/1950,0,58,45,FALSE
12/11/1950,0.22,53,43,TRUE
12/12/1950,0,50,37,FALSE
12/13/1950,0,43,33,FALSE
12/14/1950,0.22,47,38,TRUE
12/15/1950,0.39,50,41,TRUE
12/16/1950,0.28,50,43,TRUE
12/17/1950,0.09,53,42,TRUE
12/18/1950,0.06,47,40,TRUE
12/19/1950,0.21,55,43,TRUE
12/20/1950,0.39,52,44,TRUE
12/21/1950,0.08,53,45,TRUE
12/22/1950,0.61,54,46,TRUE
12/23/1950,0.8,58,52,TRUE
12/24/1950,0.09,55,48,TRUE
12/25/1950,0,48,41,FALSE
12/26/1950,0.16,46,38,TRUE
12/27/1950,0.14,46,41,TRUE
12/28/1950,0,47,41,FALSE
12/29/1950,0.06,52,44,TRUE
12/30/1950,0.88,51,31,TRUE
12/31/1950,0,43,33,FALSE
1/1/1951,0.23,45,37,TRUE
1/2/1951,0.98,46,39,TRUE
1/3/1951,0.1,42,36,TRUE
1/4/1951,0.17,40,35,TRUE
1/5/1951,0.03,43,31,TRUE
1/6/1951,0,45,31,FALSE
1/7/1951,0.03,40,30,TRUE
1/8/1951,0,46,32,FALSE
1/9/1951,0,44,32,FALSE
1/10/1951,0.17,45,39,TRUE
1/11/1951,0.02,47,36,TRUE
1/12/1951,0.03,44,40,TRUE
1/13/1951,0.08,46,40,TRUE
1/14/1951,0.68,44,35,TRUE
1/15/1951,0.47,48,32,TRUE
1/16/1951,0.37,42,32,TRUE
1/17/1951,0.03,42,32,TRUE
1/18/1951,0.32,40,32,TRUE
1/19/1951,0.19,40,32,TRUE
1/20/1951,0.56,42,32,TRUE
1/21/1951,1.13,43,34,TRUE
1/22/1951,0.04,44,34,TRUE
1/23/1951,0.19,41,36,TRUE
1/24/1951,0.47,54,39,TRUE
1/25/1951,0.51,53,42,TRUE
1/26/1951,0,43,33,FALSE
1/27/1951,0,33,19,FALSE
1/28/1951,0,27,15,FALSE
1/29/1951,0,32,15,FALSE
1/30/1951,0,33,11,FALSE
1/31/1951,0,33,19,FALSE
2/1/1951,0.64,40,28,TRUE
2/2/1951,0.49,47,36,TRUE
2/3/1951,0.3,45,37,TRUE
2/4/1951,0,48,35,FALSE
2/5/1951,0,45,31,FALSE
2/6/1951,0.38,41,31,TRUE
2/7/1951,0.82,52,41,TRUE
2/8/1951,1.45,54,46,TRUE
2/9/1951,2.98,57,49,TRUE
2/10/1951,0.46,57,47,TRUE
2/11/1951,0.14,48,34,TRUE
2/12/1951,0,46,31,FALSE
2/13/1951,0,49,30,FALSE
2/14/1951,0,53,32,FALSE
2/15/1951,0.05,46,35,TRUE
2/16/1951,0,48,31,FALSE
2/17/1951,0.49,41,37,TRUE
2/18/1951,0,43,36,FALSE
2/19/1951,0.46,44,37,TRUE
2/20/1951,0.04,49,37,TRUE
2/21/1951,0,47,36,FALSE
2/22/1951,0,47,34,FALSE
2/23/1951,0,47,31,FALSE
2/24/1951,0.01,42,32,TRUE
2/25/1951,0,42,29,FALSE
2/26/1951,0,44,2,FALSE
2/27/1951,0,44,25,FALSE
2/28/1951,0.05,43,24,TRUE
3/1/1951,0.07,42,28,TRUE
3/2/1951,0,42,24,FALSE
3/3/1951,0.3,38,31,TRUE
3/4/1951,0.14,38,28,TRUE
3/5/1951,0.17,33,25,TRUE
3/6/1951,0.16,35,26,TRUE
3/7/1951,0.08,37,26,TRUE
3/8/1951,0.26,32,28,TRUE
3/9/1951,0.02,35,28,TRUE
3/10/1951,0.04,39,25,TRUE
3/11/1951,0.5,43,28,TRUE
3/12/1951,0.65,45,35,TRUE
3/13/1951,0.01,48,37,TRUE
3/14/1951,0.01,49,39,TRUE
3/15/1951,0.5,49,35,TRUE
3/16/1951,0,48,30,FALSE
3/17/1951,0,48,27,FALSE
3/18/1951,0,55,31,FALSE
3/19/1951,0,63,36,FALSE
3/20/1951,0.02,56,41,TRUE
3/21/1951,0.11,45,38,TRUE
3/22/1951,0,46,35,FALSE
3/23/1951,0,51,31,FALSE
3/24/1951,0,59,32,FALSE
3/25/1951,0.09,48,42,TRUE
3/26/1951,0.12,51,37,TRUE
3/27/1951,0,53,32,FALSE
3/28/1951,0,58,36,FALSE
3/29/1951,0.1,52,42,TRUE
3/30/1951,0.41,47,35,TRUE
3/31/1951,0,53,33,FALSE
4/1/1951,0,62,33,FALSE
4/2/1951,0,65,36,FALSE
4/3/1951,0,67,36,FALSE
4/4/1951,0,57,38,FALSE
4/5/1951,0,56,33,FALSE
4/6/1951,0,64,34,FALSE
4/7/1951,0,52,38,FALSE
4/8/1951,0,52,35,FALSE
4/9/1951,0,55,39,FALSE
4/10/1951,0,64,39,FALSE
4/11/1951,0,73,44,FALSE
4/12/1951,0,77,38,FALSE
4/13/1951,0,50,42,FALSE
4/14/1951,0,67,36,FALSE
4/15/1951,0,72,42,FALSE
4/16/1951,0,72,38,FALSE
4/17/1951,0,58,42,FALSE
4/18/1951,0.04,54,44,TRUE
4/19/1951,0,51,37,FALSE
4/20/1951,0,56,35,FALSE
4/21/1951,0,61,29,FALSE
4/22/1951,0,62,40,FALSE
4/23/1951,0,65,37,FALSE
4/24/1951,0,69,33,FALSE
4/25/1951,0,65,39,FALSE
4/26/1951,0,67,44,FALSE
4/27/1951,0.54,50,44,TRUE
4/28/1951,0.07,59,39,TRUE
4/29/1951,0,54,36,FALSE
4/30/1951,0,56,40,FALSE
5/1/1951,0,59,32,FALSE
5/2/1951,0,64,37,FALSE
5/3/1951,0,72,46,FALSE
5/4/1951,0.24,58,49,TRUE
5/5/1951,0,69,42,FALSE
5/6/1951,0.08,58,49,TRUE
5/7/1951,0.02,53,48,TRUE
5/8/1951,0,64,48,FALSE
5/9/1951,0,74,43,FALSE
5/10/1951,0.2,67,51,TRUE
5/11/1951,0.44,57,44,TRUE
5/12/1951,0.01,60,40,TRUE
5/13/1951,0.01,64,42,TRUE
5/14/1951,0,61,46,FALSE
5/15/1951,0,69,42,FALSE
5/16/1951,0,74,46,FALSE
5/17/1951,0.05,63,47,TRUE
5/18/1951,0,61,45,FALSE
5/19/1951,0,66,43,FALSE
5/20/1951,0,68,44,FALSE
5/21/1951,0,77,43,FALSE
5/22/1951,0.03,81,48,TRUE
5/23/1951,0.14,63,50,TRUE
5/24/1951,0.26,57,48,TRUE
5/25/1951,0,62,45,FALSE
5/26/1951,0,65,44,FALSE
5/27/1951,0,62,44,FALSE
5/28/1951,0.13,59,40,TRUE
5/29/1951,0,60,35,FALSE
5/30/1951,0,67,36,FALSE
5/31/1951,0,69,39,FALSE
6/1/1951,0,71,40,FALSE
6/2/1951,0,74,40,FALSE
6/3/1951,0,64,48,FALSE
6/4/1951,0.01,56,49,TRUE
6/5/1951,0,64,50,FALSE
6/6/1951,0.01,63,50,TRUE
6/7/1951,0.04,61,49,TRUE
6/8/1951,0,66,45,FALSE
6/9/1951,0,73,47,FALSE
6/10/1951,0,70,46,FALSE
6/11/1951,0,63,52,FALSE
6/12/1951,0.07,71,54,TRUE
6/13/1951,0,70,57,FALSE
6/14/1951,0,78,57,FALSE
6/15/1951,0,74,52,FALSE
6/16/1951,0,75,45,FALSE
6/17/1951,0,72,47,FALSE
6/18/1951,0,72,46,FALSE
6/19/1951,0,71,43,FALSE
6/20/1951,0,78,49,FALSE
6/21/1951,0,83,46,FALSE
6/22/1951,0,76,48,FALSE
6/23/1951,0,70,50,FALSE
6/24/1951,0,74,51,FALSE
6/25/1951,0,84,49,FALSE
6/26/1951,0,74,51,FALSE
6/27/1951,0,81,48,FALSE
6/28/1951,0,87,51,FALSE
6/29/1951,0,92,55,FALSE
6/30/1951,0,90,54,FALSE
7/1/1951,0,73,53,FALSE
7/2/1951,0,79,53,FALSE
7/3/1951,0,67,53,FALSE
7/4/1951,0,65,52,FALSE
7/5/1951,0.25,67,47,TRUE
7/6/1951,0.06,70,51,TRUE
7/7/1951,0,74,48,FALSE
7/8/1951,0,73,54,FALSE
7/9/1951,0,73,53,FALSE
7/10/1951,0,84,53,FALSE
7/11/1951,0,95,58,FALSE
7/12/1951,0,96,58,FALSE
7/13/1951,0,73,56,FALSE
7/14/1951,0,78,54,FALSE
7/15/1951,0,81,55,FALSE
7/16/1951,0,83,54,FALSE
7/17/1951,0,76,55,FALSE
7/18/1951,0,76,54,FALSE
7/19/1951,0,74,50,FALSE
7/20/1951,0,74,53,FALSE
7/21/1951,0,79,48,FALSE
7/22/1951,0,82,52,FALSE
7/23/1951,0,80,50,FALSE
7/24/1951,0,72,54,FALSE
7/25/1951,0,66,55,FALSE
7/26/1951,0,72,55,FALSE
7/27/1951,0,78,47,FALSE
7/28/1951,0,73,51,FALSE
7/29/1951,0,75,51,FALSE
7/30/1951,0,79,48,FALSE
7/31/1951,0,80,48,FALSE
8/1/1951,0,78,51,FALSE
8/2/1951,0,76,51,FALSE
8/3/1951,0,70,53,FALSE
8/4/1951,0,75,52,FALSE
8/5/1951,0,75,50,FALSE
8/6/1951,0,78,50,FALSE
8/7/1951,0,80,49,FALSE
8/8/1951,0,72,52,FALSE
8/9/1951,0,66,55,FALSE
8/10/1951,0,63,55,FALSE
8/11/1951,0,69,53,FALSE
8/12/1951,0,73,55,FALSE
8/13/1951,0,73,52,FALSE
8/14/1951,0,79,47,FALSE
8/15/1951,0,79,51,FALSE
8/16/1951,0,77,54,FALSE
8/17/1951,0,77,45,FALSE
8/18/1951,0,79,47,FALSE
8/19/1951,0,81,48,FALSE
8/20/1951,0,83,55,FALSE
8/21/1951,0,85,51,FALSE
8/22/1951,0,73,50,FALSE
8/23/1951,0,71,48,FALSE
8/24/1951,0,76,45,FALSE
8/25/1951,0,71,47,FALSE
8/26/1951,0,71,47,FALSE
8/27/1951,0.76,64,47,TRUE
8/28/1951,0.2,57,48,TRUE
8/29/1951,0.01,66,44,TRUE
8/30/1951,0.05,64,50,TRUE
8/31/1951,0,70,47,FALSE
9/1/1951,0,66,47,FALSE
9/2/1951,0,68,47,FALSE
9/3/1951,0,79,50,FALSE
9/4/1951,0,82,54,FALSE
9/5/1951,0,76,50,FALSE
9/6/1951,0,67,50,FALSE
9/7/1951,0.19,65,53,TRUE
9/8/1951,0,68,54,FALSE
9/9/1951,0,72,45,FALSE
9/10/1951,0.03,65,51,TRUE
9/11/1951,0,67,48,FALSE
9/12/1951,0,70,45,FALSE
9/13/1951,0,77,50,FALSE
9/14/1951,0,87,56,FALSE
9/15/1951,0,87,47,FALSE
9/16/1951,0,78,50,FALSE
9/17/1951,0,73,49,FALSE
9/18/1951,0,65,48,FALSE
9/19/1951,0.01,69,45,TRUE
9/20/1951,0,74,46,FALSE
9/21/1951,0,75,43,FALSE
9/22/1951,0,69,43,FALSE
9/23/1951,0,61,47,FALSE
9/24/1951,0.32,57,51,TRUE
9/25/1951,0.06,60,44,TRUE
9/26/1951,0,60,40,FALSE
9/27/1951,0.24,57,46,TRUE
9/28/1951,0.1,63,51,TRUE
9/29/1951,0.92,64,54,TRUE
9/30/1951,0.16,63,54,TRUE
10/1/1951,0.38,69,53,TRUE
10/2/1951,0.67,60,53,TRUE
10/3/1951,0.13,62,47,TRUE
10/4/1951,0,62,42,FALSE
10/5/1951,0.02,59,44,TRUE
10/6/1951,0.14,63,53,TRUE
10/7/1951,0,75,51,FALSE
10/8/1951,0,80,53,FALSE
10/9/1951,0,69,49,FALSE
10/10/1951,0.05,58,49,TRUE
10/11/1951,0.08,64,50,TRUE
10/12/1951,0.05,59,50,TRUE
10/13/1951,0.19,60,50,TRUE
10/14/1951,0.24,58,42,TRUE
10/15/1951,0.93,49,40,TRUE
10/16/1951,0.04,54,39,TRUE
10/17/1951,0.3,47,38,TRUE
10/18/1951,0.45,59,44,TRUE
10/19/1951,0.77,59,50,TRUE
10/20/1951,0.06,55,44,TRUE
10/21/1951,0.27,48,42,TRUE
10/22/1951,0.43,50,39,TRUE
10/23/1951,0.01,52,45,TRUE
10/24/1951,0.02,55,42,TRUE
10/25/1951,0,54,40,FALSE
10/26/1951,0,54,33,FALSE
10/27/1951,0,57,34,FALSE
10/28/1951,0.28,55,37,TRUE
10/29/1951,0.36,49,36,TRUE
10/30/1951,0,49,32,FALSE
10/31/1951,0,49,35,FALSE
11/1/1951,0,53,32,FALSE
11/2/1951,0,54,34,FALSE
11/3/1951,0.59,57,42,TRUE
11/4/1951,0,54,41,FALSE
11/5/1951,0,57,37,FALSE
11/6/1951,0.05,53,41,TRUE
11/7/1951,0.01,56,44,TRUE
11/8/1951,0,53,42,FALSE
11/9/1951,0.65,50,44,TRUE
11/10/1951,0.34,55,44,TRUE
11/11/1951,0.81,49,44,TRUE
11/12/1951,0.13,51,43,TRUE
11/13/1951,0.14,46,38,TRUE
11/14/1951,0.03,45,32,TRUE
11/15/1951,0,46,32,FALSE
11/16/1951,0,50,32,FALSE
11/17/1951,0,54,41,FALSE
11/18/1951,0,53,43,FALSE
11/19/1951,0.06,53,40,TRUE
11/20/1951,0.08,4,39,TRUE
11/21/1951,0,46,33,FALSE
11/22/1951,0,43,29,FALSE
11/23/1951,0,41,28,FALSE
11/24/1951,0.06,39,28,TRUE
11/25/1951,0.52,52,39,TRUE
11/26/1951,0.25,53,42,TRUE
11/27/1951,0.31,54,41,TRUE
11/28/1951,0.54,48,40,TRUE
11/29/1951,0.24,51,41,TRUE
11/30/1951,0.63,57,42,TRUE
12/1/1951,0.15,49,36,TRUE
12/2/1951,0.04,48,36,TRUE
12/3/1951,0.3,48,39,TRUE
12/4/1951,0.59,46,37,TRUE
12/5/1951,0.08,42,34,TRUE
12/6/1951,0.01,42,28,TRUE
12/7/1951,0,38,26,FALSE
12/8/1951,0,42,31,FALSE
12/9/1951,0,40,29,FALSE
12/10/1951,0.02,47,36,TRUE
12/11/1951,0,45,41,FALSE
12/12/1951,0,47,30,FALSE
12/13/1951,0,43,29,FALSE
12/14/1951,0,41,29,FALSE
12/15/1951,0.37,44,37,TRUE
12/16/1951,0.01,46,40,TRUE
12/17/1951,0.44,43,35,TRUE
12/18/1951,0.47,44,33,TRUE
12/19/1951,0.04,35,28,TRUE
12/20/1951,0.12,35,28,TRUE
12/21/1951,0.56,48,34,TRUE
12/22/1951,0,45,32,FALSE
12/23/1951,0,38,26,FALSE
12/24/1951,0,35,25,FALSE
12/25/1951,0,40,25,FALSE
12/26/1951,0.13,40,31,TRUE
12/27/1951,0.01,40,31,TRUE
12/28/1951,0.22,42,32,TRUE
12/29/1951,0.27,40,32,TRUE
12/30/1951,0.09,33,22,TRUE
12/31/1951,0,25,16,FALSE
1/1/1952,0,28,10,FALSE
1/2/1952,0,35,20,FALSE
1/3/1952,0.24,31,17,TRUE
1/4/1952,0.06,35,27,TRUE
1/5/1952,0.17,37,32,TRUE
1/6/1952,0.08,35,31,TRUE
1/7/1952,0.09,36,32,TRUE
1/8/1952,0,42,34,FALSE
1/9/1952,0.21,43,36,TRUE
1/10/1952,0.12,41,34,TRUE
1/11/1952,0.17,40,32,TRUE
1/12/1952,0,41,28,FALSE
1/13/1952,0,39,25,FALSE
1/14/1952,0.05,40,31,TRUE
1/15/1952,0,44,32,FALSE
1/16/1952,0,40,28,FALSE
